yearID,name,teamID,franchID,W,L,H,HR,BB,SO,SB,CS,ERA,SOA,salary
2001,Seattle Mariners,SEA,SEA,116,46,1637,169,614.0,989.0,174.0,42.0,3.54,1051,74720834
2001,San Francisco Giants,SFN,SFG,90,72,1493,235,625.0,1090.0,57.0,42.0,4.18,1080,63280167
2001,St. Louis Cardinals,SLN,STL,93,69,1469,199,529.0,1089.0,91.0,35.0,3.93,1083,78538333
2001,Tampa Bay Devil Rays,TBA,TBD,62,100,1426,121,456.0,1116.0,115.0,52.0,4.94,1030,56980000
2001,Texas Rangers,TEX,TEX,73,89,1566,246,548.0,1093.0,97.0,32.0,5.71,951,88633500
2001,Toronto Blue Jays,TOR,TOR,80,82,1489,195,470.0,1094.0,156.0,55.0,4.28,1041,76895999
2002,Anaheim Angels,ANA,ANA,99,63,1603,152,462.0,805.0,117.0,51.0,3.69,999,61721667
2002,Arizona Diamondbacks,ARI,ARI,98,64,1471,165,643.0,1016.0,92.0,46.0,3.92,1303,102819999
2002,Atlanta Braves,ATL,ATL,101,59,1428,164,558.0,1028.0,76.0,39.0,3.13,1058,92870367
2002,Baltimore Orioles,BAL,BAL,67,95,1353,165,452.0,993.0,110.0,48.0,4.46,967,60493487
2002,Boston Red Sox,BOS,BOS,93,69,1560,177,545.0,944.0,80.0,28.0,3.75,1157,108366060
2002,Chicago White Sox,CHA,CHW,81,81,1475,217,555.0,952.0,75.0,31.0,4.53,945,57052833
2002,Chicago Cubs,CHN,CHC,67,95,1351,200,585.0,1269.0,63.0,21.0,4.29,1333,75690833
2002,Cincinnati Reds,CIN,CIN,78,84,1386,169,583.0,1188.0,116.0,52.0,4.27,980,45050390
2002,Cleveland Indians,CLE,CLE,74,88,1349,192,542.0,1000.0,52.0,37.0,4.91,1058,78909449
2002,Colorado Rockies,COL,COL,73,89,1508,152,497.0,1043.0,103.0,53.0,5.2,920,56851043
2002,Detroit Tigers,DET,DET,55,106,1340,124,363.0,1035.0,65.0,44.0,4.92,794,55048000
2002,Florida Marlins,FLO,FLA,79,83,1433,146,595.0,1130.0,177.0,73.0,4.36,1104,41979917
2002,Houston Astros,HOU,HOU,84,78,1441,167,589.0,1120.0,71.0,27.0,4.0,1219,63448417
2002,Kansas City Royals,KCA,KCR,62,100,1415,140,524.0,921.0,140.0,65.0,5.21,909,47257000
2002,Los Angeles Dodgers,LAN,LAD,92,70,1464,155,428.0,940.0,96.0,37.0,3.69,1132,94850953
2002,Milwaukee Brewers,MIL,MIL,56,106,1369,139,500.0,1125.0,94.0,50.0,4.73,1026,50287833
2002,Minnesota Twins,MIN,MIN,94,67,1518,167,472.0,1089.0,79.0,62.0,4.12,1026,40425000
2002,Montreal Expos,MON,WSN,83,79,1432,162,575.0,1104.0,118.0,64.0,3.97,1088,38670500
2002,New York Yankees,NYA,NYY,103,58,1540,223,640.0,1171.0,100.0,38.0,3.87,1135,125928583
2002,New York Mets,NYN,NYM,75,86,1409,160,486.0,1044.0,87.0,42.0,3.89,1107,94633593
2002,Oakland Athletics,OAK,OAK,103,59,1450,205,609.0,1008.0,46.0,20.0,3.68,1021,40004167
2002,Philadelphia Phillies,PHI,PHI,80,81,1428,165,640.0,1095.0,104.0,43.0,4.17,1075,57954999
2002,Pittsburgh Pirates,PIT,PIT,72,89,1300,142,537.0,1109.0,86.0,49.0,4.23,920,42323599
2002,San Diego Padres,SDN,SDP,66,96,1393,136,547.0,1062.0,71.0,44.0,4.62,1108,41425000
2002,Seattle Mariners,SEA,SEA,93,69,1531,152,629.0,1003.0,137.0,58.0,4.07,1063,80282668
2002,San Francisco Giants,SFN,SFG,95,66,1465,198,616.0,961.0,74.0,21.0,3.54,992,78299835
2002,St. Louis Cardinals,SLN,STL,97,65,1475,175,542.0,927.0,86.0,42.0,3.7,1009,74660875
2002,Tampa Bay Devil Rays,TBA,TBD,55,106,1418,133,456.0,1115.0,102.0,45.0,5.29,925,34380000
2002,Texas Rangers,TEX,TEX,72,90,1510,230,554.0,1055.0,62.0,34.0,5.15,1030,105526122
2002,Toronto Blue Jays,TOR,TOR,78,84,1457,187,522.0,1142.0,71.0,18.0,4.8,991,76864333
2003,Anaheim Angels,ANA,ANA,77,85,1473,150,476.0,838.0,129.0,61.0,4.28,980,79031667
2003,Arizona Diamondbacks,ARI,ARI,84,78,1467,152,531.0,1006.0,76.0,38.0,3.84,1291,80657000
2003,Atlanta Braves,ATL,ATL,101,61,1608,235,545.0,933.0,68.0,22.0,4.1,992,106243667
2003,Baltimore Orioles,BAL,BAL,71,91,1516,152,431.0,902.0,89.0,36.0,4.76,981,73877500
2003,Boston Red Sox,BOS,BOS,95,67,1667,238,620.0,943.0,88.0,35.0,4.48,1141,99946500
2003,Chicago White Sox,CHA,CHW,86,76,1445,220,519.0,916.0,77.0,29.0,4.17,1056,51010000
2003,Chicago Cubs,CHN,CHC,88,74,1431,172,492.0,1158.0,73.0,31.0,3.83,1404,79868333
2003,Cincinnati Reds,CIN,CIN,69,93,1349,182,524.0,1326.0,80.0,34.0,5.09,932,59355667
2003,Cleveland Indians,CLE,CLE,68,94,1413,158,466.0,1062.0,86.0,61.0,4.21,943,48584834
2003,Colorado Rockies,COL,COL,74,88,1472,198,619.0,1134.0,63.0,37.0,5.2,866,67179667
2003,Detroit Tigers,DET,DET,43,119,1312,153,443.0,1099.0,98.0,63.0,5.3,764,49168000
2003,Florida Marlins,FLO,FLA,91,71,1459,157,515.0,978.0,150.0,74.0,4.04,1132,49450000
2003,Houston Astros,HOU,HOU,87,75,1466,191,557.0,1021.0,66.0,30.0,3.86,1139,71040000
2003,Kansas City Royals,KCA,KCR,83,79,1526,162,476.0,926.0,120.0,42.0,5.05,865,40518000
2003,Los Angeles Dodgers,LAN,LAD,85,77,1328,124,407.0,985.0,80.0,36.0,3.16,1289,105572620
2003,Milwaukee Brewers,MIL,MIL,68,94,1423,196,547.0,1221.0,99.0,39.0,5.02,1034,40627000
2003,Minnesota Twins,MIN,MIN,90,72,1567,155,512.0,1027.0,94.0,44.0,4.41,997,55505000
2003,Montreal Expos,MON,WSN,83,79,1404,144,522.0,990.0,100.0,39.0,4.01,1028,51948500
2003,New York Yankees,NYA,NYY,101,61,1518,230,684.0,1042.0,98.0,33.0,4.02,1119,152749814
2003,New York Mets,NYN,NYM,66,95,1317,124,489.0,1035.0,70.0,31.0,4.48,907,116876429
2003,Oakland Athletics,OAK,OAK,96,66,1398,176,556.0,898.0,48.0,14.0,3.63,1018,50260834
2003,Philadelphia Phillies,PHI,PHI,86,76,1448,166,651.0,1155.0,72.0,29.0,4.04,1060,70780000
2003,Pittsburgh Pirates,PIT,PIT,75,87,1492,163,529.0,1049.0,86.0,37.0,4.64,926,54812429
2003,San Diego Padres,SDN,SDP,64,98,1442,128,565.0,1073.0,76.0,39.0,4.87,1091,45210000
2003,Seattle Mariners,SEA,SEA,93,69,1509,139,586.0,989.0,108.0,37.0,3.76,1001,86959167
2003,San Francisco Giants,SFN,SFG,100,61,1440,180,593.0,980.0,53.0,37.0,3.73,1006,82852167
2003,St. Louis Cardinals,SLN,STL,85,77,1580,196,580.0,952.0,82.0,32.0,4.6,969,83786666
2003,Tampa Bay Devil Rays,TBA,TBD,63,99,1501,137,420.0,1030.0,142.0,42.0,4.93,877,19630000
2003,Texas Rangers,TEX,TEX,71,91,1506,239,488.0,1052.0,65.0,25.0,5.67,1009,103491667
2003,Toronto Blue Jays,TOR,TOR,86,76,1580,190,546.0,1081.0,37.0,25.0,4.69,984,51269000
2004,Anaheim Angels,ANA,ANA,92,70,1603,162,450.0,942.0,143.0,46.0,4.28,1164,100534667
2004,Arizona Diamondbacks,ARI,ARI,51,111,1401,135,441.0,1022.0,53.0,32.0,4.98,1153,69780750
2004,Atlanta Braves,ATL,ATL,96,66,1503,178,587.0,1158.0,86.0,32.0,3.74,1025,90182500
2004,Baltimore Orioles,BAL,BAL,78,84,1614,169,528.0,949.0,101.0,41.0,4.7,1090,51623333
2004,Boston Red Sox,BOS,BOS,98,64,1613,222,659.0,1189.0,68.0,30.0,4.18,1132,127298500
2004,Chicago White Sox,CHA,CHW,83,79,1481,242,499.0,1030.0,78.0,51.0,4.91,1013,65212500
2004,Chicago Cubs,CHN,CHC,89,73,1508,235,489.0,1080.0,66.0,28.0,3.81,1346,90560000
2004,Cincinnati Reds,CIN,CIN,76,86,1380,194,599.0,1335.0,77.0,25.0,5.19,992,46615250
2004,Cleveland Indians,CLE,CLE,80,82,1565,184,606.0,1009.0,94.0,55.0,4.81,1115,34319300
2004,Colorado Rockies,COL,COL,68,94,1531,202,568.0,1181.0,44.0,33.0,5.54,947,65445167
2004,Detroit Tigers,DET,DET,72,90,1531,201,518.0,1144.0,86.0,50.0,4.93,995,46832000
2004,Florida Marlins,FLO,FLA,83,79,1447,148,499.0,968.0,96.0,43.0,4.1,1116,42143042
2004,Houston Astros,HOU,HOU,92,70,1458,187,590.0,999.0,89.0,30.0,4.05,1282,75397000
2004,Kansas City Royals,KCA,KCR,58,104,1432,150,461.0,1057.0,67.0,48.0,5.15,887,47609000
2004,Los Angeles Dodgers,LAN,LAD,93,69,1450,203,536.0,1092.0,102.0,41.0,4.01,1066,92902001
2004,Milwaukee Brewers,MIL,MIL,67,94,1358,135,540.0,1312.0,138.0,40.0,4.24,1098,27528500
2004,Minnesota Twins,MIN,MIN,92,70,1494,191,513.0,982.0,116.0,46.0,4.03,1123,53585000
2004,Montreal Expos,MON,WSN,67,95,1361,151,496.0,925.0,109.0,38.0,4.33,1032,40897500
2004,New York Yankees,NYA,NYY,101,61,1483,242,670.0,982.0,84.0,33.0,4.69,1058,184193950
2004,New York Mets,NYN,NYM,71,91,1376,185,512.0,1159.0,107.0,23.0,4.09,977,96660970
2004,Oakland Athletics,OAK,OAK,91,71,1545,189,608.0,1061.0,47.0,22.0,4.17,1034,59425667
2004,Philadelphia Phillies,PHI,PHI,86,76,1505,215,645.0,1133.0,100.0,27.0,4.45,1070,92919167
2004,Pittsburgh Pirates,PIT,PIT,72,89,1428,142,415.0,1066.0,63.0,40.0,4.29,1079,32227929
2004,San Diego Padres,SDN,SDP,87,75,1521,139,566.0,910.0,52.0,25.0,4.03,1079,55384833
2004,Seattle Mariners,SEA,SEA,63,99,1544,136,492.0,1058.0,110.0,42.0,4.76,1036,81515834
2004,San Francisco Giants,SFN,SFG,91,71,1500,183,705.0,874.0,43.0,23.0,4.29,1020,82019166
2004,St. Louis Cardinals,SLN,STL,105,57,1544,214,548.0,1085.0,111.0,47.0,3.75,1041,83228333
2004,Tampa Bay Devil Rays,TBA,TBD,70,91,1416,145,469.0,944.0,132.0,42.0,4.81,923,29556667
2004,Texas Rangers,TEX,TEX,89,73,1492,227,500.0,1099.0,69.0,36.0,4.53,979,55050417
2004,Toronto Blue Jays,TOR,TOR,67,94,1438,145,513.0,1083.0,58.0,31.0,4.91,956,50017000
2005,Arizona Diamondbacks,ARI,ARI,77,85,1419,191,606.0,1094.0,67.0,26.0,4.84,1038,62329166
2005,Atlanta Braves,ATL,ATL,90,72,1453,184,534.0,1084.0,92.0,32.0,3.98,929,86457302
2005,Baltimore Orioles,BAL,BAL,74,88,1492,189,447.0,902.0,83.0,37.0,4.56,1052,73914333
2005,Boston Red Sox,BOS,BOS,95,67,1579,199,653.0,1044.0,45.0,12.0,4.74,959,123505125
2005,Chicago White Sox,CHA,CHW,99,63,1450,200,435.0,1002.0,137.0,67.0,3.61,1040,75178000
2005,Chicago Cubs,CHN,CHC,79,83,1506,194,419.0,920.0,65.0,39.0,4.19,1256,87032933
2005,Cincinnati Reds,CIN,CIN,73,89,1453,222,611.0,1303.0,72.0,23.0,5.15,955,61892583
2005,Cleveland Indians,CLE,CLE,93,69,1522,207,503.0,1093.0,62.0,36.0,3.61,1050,41502500
2005,Colorado Rockies,COL,COL,67,95,1477,150,509.0,1103.0,65.0,32.0,5.13,981,47839000
2005,Detroit Tigers,DET,DET,71,91,1521,168,384.0,1038.0,66.0,28.0,4.51,907,69092000
2005,Florida Marlins,FLO,FLA,83,79,1499,128,512.0,918.0,96.0,38.0,4.16,1125,60408834
2005,Houston Astros,HOU,HOU,89,73,1400,161,481.0,1037.0,115.0,44.0,3.51,1164,76779000
2005,Kansas City Royals,KCA,KCR,56,106,1445,126,424.0,1008.0,53.0,33.0,5.49,924,36881000
2005,Los Angeles Angels of Anaheim,LAA,ANA,95,67,1520,147,447.0,848.0,161.0,57.0,3.68,1126,94867822
2005,Los Angeles Dodgers,LAN,LAD,71,91,1374,149,541.0,1094.0,58.0,35.0,4.38,1004,83039000
2005,Milwaukee Brewers,MIL,MIL,81,81,1413,175,531.0,1162.0,79.0,34.0,3.97,1173,39934833
2005,Minnesota Twins,MIN,MIN,83,79,1441,134,485.0,978.0,102.0,44.0,3.71,965,56186000
2005,New York Yankees,NYA,NYY,95,67,1552,229,637.0,989.0,84.0,27.0,4.52,985,208306817
2005,New York Mets,NYN,NYM,83,79,1421,175,486.0,1075.0,153.0,40.0,3.76,1012,101305821
2005,Oakland Athletics,OAK,OAK,88,74,1476,155,537.0,819.0,31.0,22.0,3.69,1075,55425762
2005,Philadelphia Phillies,PHI,PHI,88,74,1494,167,639.0,1083.0,116.0,27.0,4.21,1159,95522000
2005,Pittsburgh Pirates,PIT,PIT,67,95,1445,139,471.0,1092.0,73.0,30.0,4.42,958,38133000
2005,San Diego Padres,SDN,SDP,82,80,1416,130,600.0,977.0,99.0,44.0,4.13,1133,63290833
2005,Seattle Mariners,SEA,SEA,69,93,1408,130,466.0,986.0,102.0,47.0,4.49,892,87754334
2005,San Francisco Giants,SFN,SFG,75,87,1427,128,431.0,901.0,71.0,35.0,4.33,972,90199500
2005,St. Louis Cardinals,SLN,STL,100,62,1494,170,534.0,947.0,83.0,36.0,3.49,974,92106833
2005,Tampa Bay Devil Rays,TBA,TBD,67,95,1519,157,412.0,990.0,151.0,49.0,5.39,949,29679067
2005,Texas Rangers,TEX,TEX,79,83,1528,260,495.0,1112.0,67.0,15.0,4.96,932,55849000
2005,Toronto Blue Jays,TOR,TOR,80,82,1480,136,486.0,955.0,72.0,35.0,4.06,958,45719500
2005,Washington Nationals,WAS,WSN,81,81,1367,117,491.0,1090.0,45.0,45.0,3.87,997,48581500
2006,Arizona Diamondbacks,ARI,ARI,76,86,1506,160,504.0,965.0,76.0,30.0,4.48,1115,59684226
2006,Atlanta Braves,ATL,ATL,79,83,1510,222,526.0,1169.0,52.0,35.0,4.6,1049,90156876
2006,Baltimore Orioles,BAL,BAL,70,92,1556,164,474.0,878.0,121.0,32.0,5.35,1016,72585582
2006,Boston Red Sox,BOS,BOS,86,76,1510,192,672.0,1056.0,51.0,23.0,4.83,1070,120099824
2006,Chicago White Sox,CHA,CHW,90,72,1586,236,502.0,1056.0,93.0,48.0,4.61,1012,102750667
2006,Chicago Cubs,CHN,CHC,66,96,1496,166,395.0,928.0,121.0,49.0,4.74,1250,94424499
2006,Cincinnati Reds,CIN,CIN,80,82,1419,217,614.0,1192.0,124.0,33.0,4.51,1053,60909519
2006,Cleveland Indians,CLE,CLE,78,84,1576,196,556.0,1204.0,55.0,23.0,4.41,948,56031500
2006,Colorado Rockies,COL,COL,76,86,1504,157,561.0,1108.0,85.0,50.0,4.66,952,41233000
2006,Detroit Tigers,DET,DET,95,67,1548,203,430.0,1133.0,60.0,40.0,3.84,1003,82612866
2006,Florida Marlins,FLO,FLA,78,84,1454,182,497.0,1249.0,110.0,58.0,4.37,1088,14671500
2006,Houston Astros,HOU,HOU,82,80,1407,174,585.0,1076.0,79.0,36.0,4.08,1160,88694435
2006,Kansas City Royals,KCA,KCR,62,100,1515,124,474.0,1040.0,65.0,34.0,5.65,904,47294000
2006,Los Angeles Angels of Anaheim,LAA,ANA,89,73,1539,159,486.0,914.0,148.0,57.0,4.04,1164,103472000
2006,Los Angeles Dodgers,LAN,LAD,88,74,1552,153,601.0,959.0,128.0,49.0,4.23,1068,98447187
2006,Milwaukee Brewers,MIL,MIL,75,87,1400,180,502.0,1233.0,71.0,37.0,4.82,1145,57568333
2006,Minnesota Twins,MIN,MIN,96,66,1608,143,490.0,872.0,101.0,42.0,3.95,1164,63396006
2006,New York Yankees,NYA,NYY,97,65,1608,210,649.0,1053.0,139.0,35.0,4.41,1019,194663079
2006,New York Mets,NYN,NYM,97,65,1469,200,547.0,1071.0,146.0,35.0,4.14,1161,101084963
2006,Oakland Athletics,OAK,OAK,93,69,1429,175,650.0,976.0,61.0,20.0,4.21,1003,62243079
2006,Philadelphia Phillies,PHI,PHI,85,77,1518,216,626.0,1203.0,92.0,25.0,4.6,1138,88273333
2006,Pittsburgh Pirates,PIT,PIT,67,95,1462,141,459.0,1200.0,68.0,23.0,4.52,1060,46717750
2006,San Diego Padres,SDN,SDP,88,74,1465,161,564.0,1104.0,123.0,31.0,3.87,1097,69896141
2006,Seattle Mariners,SEA,SEA,78,84,1540,172,404.0,974.0,106.0,37.0,4.6,1067,87959833
2006,San Francisco Giants,SFN,SFG,76,85,1418,163,494.0,891.0,58.0,25.0,4.63,992,90056419
2006,St. Louis Cardinals,SLN,STL,83,78,1484,184,531.0,922.0,59.0,32.0,4.54,970,88891371
2006,Tampa Bay Devil Rays,TBA,TBD,61,101,1395,190,441.0,1106.0,134.0,52.0,4.96,979,34917967
2006,Texas Rangers,TEX,TEX,80,82,1571,183,505.0,1061.0,53.0,24.0,4.6,972,68228662
2006,Toronto Blue Jays,TOR,TOR,87,75,1591,199,514.0,906.0,65.0,33.0,4.37,1076,71365000
2006,Washington Nationals,WAS,WSN,71,91,1437,164,594.0,1156.0,123.0,62.0,5.03,960,63143000
2007,Arizona Diamondbacks,ARI,ARI,90,72,1350,171,532.0,1111.0,109.0,24.0,4.13,1088,52067546
2007,Atlanta Braves,ATL,ATL,84,78,1562,176,534.0,1149.0,64.0,30.0,4.11,1106,87290833
2007,Baltimore Orioles,BAL,BAL,69,93,1529,142,500.0,939.0,144.0,42.0,5.17,1087,93174808
2007,Boston Red Sox,BOS,BOS,96,66,1561,166,689.0,1042.0,96.0,24.0,3.87,1149,143026214
2007,Chicago White Sox,CHA,CHW,72,90,1341,190,532.0,1149.0,78.0,45.0,4.77,1015,108671833
2007,Chicago Cubs,CHN,CHC,85,77,1530,151,500.0,1054.0,86.0,33.0,4.04,1211,99670332
2007,Cincinnati Reds,CIN,CIN,72,90,1496,204,536.0,1113.0,97.0,31.0,4.94,1068,68524980
2007,Cleveland Indians,CLE,CLE,96,66,1504,178,590.0,1202.0,72.0,41.0,4.05,1047,61673267
2007,Colorado Rockies,COL,COL,90,73,1591,171,622.0,1152.0,100.0,31.0,4.32,967,54041000
2007,Detroit Tigers,DET,DET,88,74,1652,177,474.0,1054.0,103.0,30.0,4.57,1047,94800369
2007,Florida Marlins,FLO,FLA,71,91,1504,201,521.0,1332.0,105.0,34.0,4.94,1142,30507000
2007,Houston Astros,HOU,HOU,73,89,1457,167,547.0,1043.0,65.0,33.0,4.68,1109,87759000
2007,Kansas City Royals,KCA,KCR,69,93,1447,102,428.0,1069.0,78.0,44.0,4.48,993,67116500
2007,Los Angeles Angels of Anaheim,LAA,ANA,94,68,1578,123,507.0,883.0,139.0,55.0,4.23,1156,109251333
2007,Los Angeles Dodgers,LAN,LAD,82,80,1544,129,511.0,864.0,137.0,50.0,4.2,1184,108454524
2007,Milwaukee Brewers,MIL,MIL,83,79,1455,231,501.0,1137.0,96.0,32.0,4.41,1174,70986500
2007,Minnesota Twins,MIN,MIN,79,83,1460,118,512.0,839.0,112.0,30.0,4.15,1094,71439500
2007,New York Yankees,NYA,NYY,94,68,1656,201,637.0,991.0,123.0,40.0,4.49,1009,189259045
2007,New York Mets,NYN,NYM,88,74,1543,177,549.0,981.0,200.0,46.0,4.26,1134,115231663
2007,Oakland Athletics,OAK,OAK,76,86,1430,171,664.0,1119.0,52.0,20.0,4.28,1036,79366940
2007,Philadelphia Phillies,PHI,PHI,89,73,1558,213,641.0,1205.0,138.0,19.0,4.73,1050,89428213
2007,Pittsburgh Pirates,PIT,PIT,68,94,1463,148,463.0,1135.0,68.0,30.0,4.93,997,38537833
2007,San Diego Padres,SDN,SDP,89,74,1408,171,557.0,1229.0,55.0,24.0,3.7,1136,58110567
2007,Seattle Mariners,SEA,SEA,88,74,1629,153,389.0,861.0,81.0,30.0,4.73,1020,106460833
2007,San Francisco Giants,SFN,SFG,71,91,1407,131,532.0,907.0,119.0,33.0,4.19,1057,90219056
2007,St. Louis Cardinals,SLN,STL,78,84,1513,141,506.0,909.0,56.0,33.0,4.65,945,90286823
2007,Tampa Bay Devil Rays,TBA,TBD,66,96,1500,187,545.0,1324.0,131.0,48.0,5.53,1194,24123500
2007,Texas Rangers,TEX,TEX,75,87,1460,179,503.0,1224.0,88.0,25.0,4.75,976,68318675
2007,Toronto Blue Jays,TOR,TOR,83,79,1434,165,533.0,1044.0,57.0,22.0,4.0,1067,81942800
2007,Washington Nationals,WAS,WSN,73,89,1415,123,524.0,1128.0,69.0,23.0,4.58,931,36947500
2008,Arizona Diamondbacks,ARI,ARI,82,80,1355,159,587.0,1287.0,58.0,23.0,3.98,1229,66202712
2008,Atlanta Braves,ATL,ATL,72,90,1514,130,618.0,1023.0,58.0,27.0,4.46,1076,102365683
2008,Baltimore Orioles,BAL,BAL,68,93,1486,172,533.0,990.0,81.0,37.0,5.13,922,67196246
2008,Boston Red Sox,BOS,BOS,95,67,1565,173,646.0,1068.0,120.0,35.0,4.01,1185,133390035
2008,Chicago White Sox,CHA,CHW,89,74,1458,235,540.0,1016.0,67.0,34.0,4.06,1147,121189332
2008,Chicago Cubs,CHN,CHC,97,64,1552,184,636.0,1186.0,87.0,34.0,3.87,1264,118345833
2008,Cincinnati Reds,CIN,CIN,74,88,1351,187,560.0,1125.0,85.0,47.0,4.55,1227,74117695
2008,Cleveland Indians,CLE,CLE,81,81,1455,171,560.0,1213.0,77.0,29.0,4.45,986,78970066
2008,Colorado Rockies,COL,COL,74,88,1462,160,570.0,1209.0,141.0,37.0,4.77,1041,68655500
2008,Detroit Tigers,DET,DET,74,88,1529,200,572.0,1076.0,63.0,31.0,4.9,991,137685196
2008,Florida Marlins,FLO,FLA,84,77,1397,208,543.0,1371.0,76.0,28.0,4.43,1127,21811500
2008,Houston Astros,HOU,HOU,86,75,1432,167,449.0,1051.0,114.0,52.0,4.36,1095,88930414
2008,Kansas City Royals,KCA,KCR,75,87,1507,120,392.0,1005.0,79.0,38.0,4.48,1085,58245500
2008,Los Angeles Angels of Anaheim,LAA,ANA,100,62,1486,159,481.0,987.0,129.0,48.0,3.99,1106,119216333
2008,Los Angeles Dodgers,LAN,LAD,84,78,1455,137,543.0,1032.0,126.0,43.0,3.68,1205,118588536
2008,Milwaukee Brewers,MIL,MIL,90,72,1398,198,550.0,1203.0,108.0,38.0,3.85,1110,80937499
2008,Minnesota Twins,MIN,MIN,88,75,1572,111,529.0,979.0,102.0,42.0,4.16,995,56932766
2008,New York Yankees,NYA,NYY,89,73,1512,180,535.0,1015.0,118.0,39.0,4.28,1141,207896789
2008,New York Mets,NYN,NYM,89,73,1491,172,619.0,1024.0,138.0,36.0,4.07,1181,137793376
2008,Oakland Athletics,OAK,OAK,75,86,1318,125,574.0,1226.0,88.0,21.0,4.01,1061,47967126
2008,Philadelphia Phillies,PHI,PHI,92,70,1407,214,586.0,1117.0,136.0,25.0,3.88,1081,97879880
2008,Pittsburgh Pirates,PIT,PIT,67,95,1454,153,474.0,1039.0,57.0,19.0,5.08,963,48689783
2008,San Diego Padres,SDN,SDP,63,99,1390,154,518.0,1259.0,36.0,17.0,4.41,1100,73677616
2008,Seattle Mariners,SEA,SEA,61,101,1498,124,417.0,890.0,90.0,32.0,4.73,1016,117666482
2008,San Francisco Giants,SFN,SFG,72,90,1452,94,452.0,1044.0,108.0,46.0,4.38,1240,76594500
2008,St. Louis Cardinals,SLN,STL,86,76,1585,174,577.0,985.0,73.0,32.0,4.19,957,99624449
2008,Tampa Bay Rays,TBA,TBD,97,65,1443,180,626.0,1224.0,142.0,50.0,3.82,1143,43820597
2008,Texas Rangers,TEX,TEX,79,83,1619,194,595.0,1207.0,81.0,25.0,5.37,963,67712326
2008,Toronto Blue Jays,TOR,TOR,86,76,1453,126,521.0,938.0,80.0,27.0,3.49,1184,97793900
2008,Washington Nationals,WAS,WSN,59,102,1376,117,534.0,1095.0,81.0,43.0,4.66,1063,54961000
2009,Arizona Diamondbacks,ARI,ARI,70,92,1408,173,571.0,1298.0,102.0,40.0,4.42,1158,73115666
2009,Atlanta Braves,ATL,ATL,86,76,1459,149,602.0,1064.0,58.0,26.0,3.57,1232,96726166
2009,Baltimore Orioles,BAL,BAL,64,98,1508,160,517.0,1013.0,76.0,37.0,5.15,933,67101666
2009,Boston Red Sox,BOS,BOS,95,67,1495,212,659.0,1120.0,126.0,39.0,4.35,1230,121345999
2009,Chicago White Sox,CHA,CHW,79,83,1410,184,534.0,1022.0,113.0,49.0,4.14,1119,96068500
2009,Chicago Cubs,CHN,CHC,83,78,1398,161,592.0,1185.0,56.0,34.0,3.84,1272,134809000
2009,Cincinnati Reds,CIN,CIN,78,84,1349,158,531.0,1129.0,96.0,40.0,4.18,1069,73558500
2009,Cleveland Indians,CLE,CLE,65,97,1468,161,582.0,1211.0,84.0,31.0,5.06,986,81579166
2009,Colorado Rockies,COL,COL,92,70,1408,190,660.0,1277.0,106.0,55.0,4.22,1154,75201000
2009,Detroit Tigers,DET,DET,86,77,1443,183,540.0,1114.0,72.0,33.0,4.29,1102,115085145
2009,Florida Marlins,FLO,FLA,87,75,1493,159,568.0,1226.0,75.0,35.0,4.29,1248,36834000
2009,Houston Astros,HOU,HOU,74,88,1415,142,448.0,990.0,113.0,44.0,4.54,1144,102996414
2009,Kansas City Royals,KCA,KCR,65,97,1432,144,457.0,1091.0,88.0,29.0,4.83,1153,70519333
