yearID,name,teamID,franchID,W,L,H,HR,BB,SO,SB,CS,ERA,SOA,salary
2009,Los Angeles Angels of Anaheim,LAA,ANA,97,65,1604,173,547.0,1054.0,148.0,63.0,4.45,1062,113709000
2009,Los Angeles Dodgers,LAN,LAD,95,67,1511,145,607.0,1068.0,116.0,48.0,3.41,1272,100414592
2009,Milwaukee Brewers,MIL,MIL,80,82,1447,182,610.0,1231.0,68.0,37.0,4.83,1104,80182502
2009,Minnesota Twins,MIN,MIN,87,76,1539,172,585.0,1021.0,85.0,32.0,4.5,1052,65299266
2009,New York Yankees,NYA,NYY,103,59,1604,244,663.0,1014.0,111.0,28.0,4.26,1260,201449189
2009,New York Mets,NYN,NYM,70,92,1472,95,526.0,928.0,122.0,44.0,4.45,1031,149373987
2009,Oakland Athletics,OAK,OAK,75,87,1464,135,527.0,1046.0,133.0,48.0,4.26,1124,61910000
2009,Philadelphia Phillies,PHI,PHI,93,69,1439,224,589.0,1155.0,119.0,28.0,4.16,1153,113004046
2009,Pittsburgh Pirates,PIT,PIT,62,99,1364,125,499.0,1142.0,90.0,32.0,4.59,919,48693000
2009,San Diego Padres,SDN,SDP,75,87,1315,141,586.0,1182.0,82.0,29.0,4.37,1187,43333700
2009,Seattle Mariners,SEA,SEA,85,77,1430,160,421.0,1093.0,89.0,33.0,3.87,1043,98904166
2009,San Francisco Giants,SFN,SFG,88,74,1411,122,392.0,1158.0,78.0,28.0,3.55,1302,83026450
2009,St. Louis Cardinals,SLN,STL,91,71,1436,160,528.0,1041.0,75.0,31.0,3.66,1049,88528409
2009,Tampa Bay Rays,TBA,TBD,84,78,1434,199,642.0,1229.0,194.0,61.0,4.33,1125,63313034
2009,Texas Rangers,TEX,TEX,87,75,1436,224,472.0,1253.0,149.0,36.0,4.38,1016,68178798
2009,Toronto Blue Jays,TOR,TOR,75,87,1516,209,548.0,1028.0,73.0,23.0,4.47,1181,80538300
2009,Washington Nationals,WAS,WSN,59,103,1416,156,617.0,1208.0,73.0,40.0,5.0,911,59928000
2010,Arizona Diamondbacks,ARI,ARI,65,97,1366,180,589.0,1529.0,86.0,41.0,4.81,1070,60718166
2010,Atlanta Braves,ATL,ATL,91,71,1411,139,634.0,1140.0,63.0,29.0,3.56,1241,84423666
2010,Baltimore Orioles,BAL,BAL,66,96,1440,133,424.0,1056.0,76.0,34.0,4.59,1007,81612500
2010,Boston Red Sox,BOS,BOS,89,73,1511,211,587.0,1140.0,68.0,17.0,4.2,1207,162447333
2010,Chicago White Sox,CHA,CHW,88,74,1467,177,467.0,922.0,160.0,74.0,4.09,1149,105530000
2010,Chicago Cubs,CHN,CHC,75,87,1414,149,479.0,1236.0,55.0,31.0,4.18,1268,146609000
2010,Cincinnati Reds,CIN,CIN,91,71,1515,188,522.0,1218.0,93.0,43.0,4.01,1130,71761542
2010,Cleveland Indians,CLE,CLE,69,93,1362,128,545.0,1184.0,91.0,33.0,4.3,967,61203966
2010,Colorado Rockies,COL,COL,83,79,1452,173,585.0,1274.0,99.0,42.0,4.14,1234,84227000
2010,Detroit Tigers,DET,DET,81,81,1515,152,546.0,1147.0,69.0,30.0,4.3,1056,122864928
2010,Florida Marlins,FLO,FLA,80,82,1403,152,514.0,1375.0,92.0,26.0,4.08,1168,57029719
2010,Houston Astros,HOU,HOU,76,86,1348,108,415.0,1025.0,100.0,36.0,4.09,1210,92355500
2010,Kansas City Royals,KCA,KCR,67,95,1534,121,471.0,905.0,115.0,50.0,4.97,1035,71405210
2010,Los Angeles Angels of Anaheim,LAA,ANA,80,82,1363,155,466.0,1070.0,104.0,52.0,4.04,1130,104963866
2010,Los Angeles Dodgers,LAN,LAD,80,82,1368,120,533.0,1184.0,92.0,50.0,4.01,1274,95358016
2010,Milwaukee Brewers,MIL,MIL,77,85,1471,182,546.0,1216.0,81.0,26.0,4.58,1258,81108278
2010,Minnesota Twins,MIN,MIN,94,68,1521,142,559.0,967.0,68.0,28.0,3.95,1048,97559166
2010,New York Yankees,NYA,NYY,95,67,1485,201,662.0,1136.0,103.0,30.0,4.06,1154,206333389
2010,New York Mets,NYN,NYM,79,83,1361,128,502.0,1095.0,130.0,44.0,3.7,1106,134422942
2010,Oakland Athletics,OAK,OAK,81,81,1396,109,527.0,1061.0,156.0,38.0,3.56,1070,55254900
2010,Philadelphia Phillies,PHI,PHI,97,65,1451,166,560.0,1064.0,108.0,21.0,3.67,1183,141928379
2010,Pittsburgh Pirates,PIT,PIT,57,105,1303,126,463.0,1207.0,87.0,36.0,5.0,1026,34943000
2010,San Diego Padres,SDN,SDP,90,72,1338,132,538.0,1183.0,124.0,50.0,3.39,1295,37799300
2010,Seattle Mariners,SEA,SEA,61,101,1274,101,459.0,1184.0,142.0,39.0,3.93,973,86510000
2010,San Francisco Giants,SFN,SFG,92,70,1411,162,487.0,1099.0,55.0,32.0,3.36,1331,98641333
2010,St. Louis Cardinals,SLN,STL,86,76,1456,150,541.0,1027.0,79.0,41.0,3.57,1094,93540751
2010,Tampa Bay Rays,TBA,TBD,96,66,1343,160,672.0,1292.0,172.0,47.0,3.78,1189,71923471
2010,Texas Rangers,TEX,TEX,90,72,1556,162,511.0,986.0,123.0,48.0,3.93,1181,55250544
2010,Toronto Blue Jays,TOR,TOR,85,77,1364,257,471.0,1164.0,58.0,20.0,4.22,1184,62234000
2010,Washington Nationals,WAS,WSN,69,93,1355,149,503.0,1220.0,110.0,41.0,4.13,1068,61400000
2011,Arizona Diamondbacks,ARI,ARI,94,68,1357,172,531.0,1249.0,133.0,55.0,3.8,1058,53639833
2011,Atlanta Braves,ATL,ATL,89,73,1345,173,504.0,1260.0,77.0,44.0,3.48,1332,87002692
2011,Baltimore Orioles,BAL,BAL,69,93,1434,191,452.0,1120.0,81.0,25.0,4.89,1044,85304038
2011,Boston Red Sox,BOS,BOS,90,72,1600,203,578.0,1108.0,102.0,42.0,4.2,1213,161762475
2011,Chicago White Sox,CHA,CHW,79,83,1387,154,475.0,989.0,81.0,53.0,4.1,1220,127789000
2011,Chicago Cubs,CHN,CHC,71,91,1423,148,425.0,1202.0,69.0,23.0,4.33,1224,125047329
2011,Cincinnati Reds,CIN,CIN,79,83,1438,183,535.0,1250.0,97.0,50.0,4.16,1112,75947134
2011,Cleveland Indians,CLE,CLE,80,82,1380,154,494.0,1269.0,89.0,42.0,4.23,1024,48776566
2011,Colorado Rockies,COL,COL,73,89,1429,163,555.0,1201.0,118.0,42.0,4.43,1118,88148071
2011,Detroit Tigers,DET,DET,95,67,1540,169,521.0,1143.0,49.0,20.0,4.04,1115,105700231
2011,Florida Marlins,FLO,FLA,72,90,1358,149,542.0,1244.0,95.0,41.0,3.95,1218,56944000
2011,Houston Astros,HOU,HOU,56,106,1442,95,401.0,1164.0,118.0,33.0,4.51,1191,70694000
2011,Kansas City Royals,KCA,KCR,71,91,1560,129,442.0,1006.0,153.0,58.0,4.44,1080,35712000
2011,Los Angeles Angels of Anaheim,LAA,ANA,86,76,1394,155,442.0,1086.0,135.0,52.0,3.57,1058,138543166
2011,Los Angeles Dodgers,LAN,LAD,82,79,1395,117,498.0,1087.0,126.0,40.0,3.54,1265,104188999
2011,Milwaukee Brewers,MIL,MIL,96,66,1422,185,481.0,1083.0,94.0,31.0,3.63,1257,85497333
2011,Minnesota Twins,MIN,MIN,63,99,1357,103,440.0,1048.0,92.0,39.0,4.58,940,112737000
2011,New York Yankees,NYA,NYY,97,65,1452,222,627.0,1138.0,147.0,46.0,3.73,1222,202275028
2011,New York Mets,NYN,NYM,77,85,1477,108,571.0,1085.0,130.0,35.0,4.19,1126,118847309
2011,Oakland Athletics,OAK,OAK,74,88,1330,114,509.0,1094.0,117.0,43.0,3.71,1160,66536500
2011,Philadelphia Phillies,PHI,PHI,102,60,1409,153,539.0,1024.0,96.0,24.0,3.02,1299,172976379
2011,Pittsburgh Pirates,PIT,PIT,72,90,1325,107,489.0,1308.0,108.0,52.0,4.04,1031,45047000
2011,San Diego Padres,SDN,SDP,71,91,1284,91,501.0,1320.0,170.0,44.0,3.42,1139,45869140
2011,Seattle Mariners,SEA,SEA,67,95,1263,109,435.0,1280.0,125.0,40.0,3.9,1088,86110600
2011,San Francisco Giants,SFN,SFG,86,76,1327,121,448.0,1122.0,85.0,51.0,3.2,1316,118198333
2011,St. Louis Cardinals,SLN,STL,90,72,1513,162,542.0,978.0,57.0,39.0,3.74,1098,105433572
2011,Tampa Bay Rays,TBA,TBD,91,71,1324,172,571.0,1193.0,155.0,62.0,3.58,1143,41053571
2011,Texas Rangers,TEX,TEX,96,66,1599,210,475.0,930.0,143.0,45.0,3.79,1179,92299264
2011,Toronto Blue Jays,TOR,TOR,81,81,1384,186,525.0,1184.0,131.0,52.0,4.32,1169,62567800
2011,Washington Nationals,WAS,WSN,80,81,1319,154,470.0,1323.0,106.0,38.0,3.58,1049,63856928
2012,Arizona Diamondbacks,ARI,ARI,81,81,1416,165,539.0,1266.0,93.0,51.0,3.93,1200,73804833
2012,Atlanta Braves,ATL,ATL,94,68,1341,149,567.0,1289.0,101.0,32.0,3.42,1232,82829942
2012,Baltimore Orioles,BAL,BAL,93,69,1375,214,480.0,1315.0,58.0,29.0,3.9,1177,77353999
2012,Boston Red Sox,BOS,BOS,69,93,1459,165,428.0,1197.0,97.0,31.0,4.7,1176,173186617
2012,Chicago White Sox,CHA,CHW,85,77,1409,211,461.0,1203.0,109.0,43.0,4.02,1246,96919500
2012,Chicago Cubs,CHN,CHC,61,101,1297,137,447.0,1235.0,94.0,45.0,4.51,1128,88197033
2012,Cincinnati Reds,CIN,CIN,97,65,1377,172,481.0,1266.0,87.0,27.0,3.34,1248,82203616
2012,Cleveland Indians,CLE,CLE,68,94,1385,136,555.0,1087.0,110.0,44.0,4.78,1086,78430300
2012,Colorado Rockies,COL,COL,64,98,1526,166,450.0,1213.0,100.0,40.0,5.22,1144,78069571
2012,Detroit Tigers,DET,DET,88,74,1467,163,511.0,1103.0,59.0,23.0,3.75,1318,132300000
2012,Houston Astros,HOU,HOU,55,107,1276,146,463.0,1365.0,105.0,46.0,4.56,1170,60651000
2012,Kansas City Royals,KCA,KCR,72,90,1492,131,404.0,1032.0,132.0,38.0,4.3,1177,60916225
2012,Los Angeles Angels of Anaheim,LAA,ANA,89,73,1518,187,449.0,1113.0,134.0,33.0,4.02,1157,154485166
2012,Los Angeles Dodgers,LAN,LAD,86,76,1369,116,481.0,1156.0,104.0,44.0,3.34,1276,95143575
2012,Miami Marlins,MIA,FLA,69,93,1327,137,484.0,1228.0,149.0,41.0,4.09,1113,118078000
2012,Milwaukee Brewers,MIL,MIL,83,79,1442,202,466.0,1240.0,158.0,39.0,4.22,1402,97653944
2012,Minnesota Twins,MIN,MIN,66,96,1448,131,505.0,1069.0,135.0,37.0,4.77,943,94085000
2012,New York Yankees,NYA,NYY,95,67,1462,245,565.0,1176.0,93.0,27.0,3.84,1318,196522289
2012,New York Mets,NYN,NYM,74,88,1357,139,503.0,1250.0,79.0,38.0,4.09,1240,93353983
2012,Oakland Athletics,OAK,OAK,94,68,1315,195,550.0,1387.0,122.0,32.0,3.48,1136,55372500
2012,Philadelphia Phillies,PHI,PHI,81,81,1414,158,454.0,1094.0,116.0,23.0,3.83,1385,174538938
2012,Pittsburgh Pirates,PIT,PIT,79,83,1313,170,444.0,1354.0,73.0,52.0,3.86,1192,62951999
2012,San Diego Padres,SDN,SDP,76,86,1339,121,539.0,1238.0,155.0,46.0,4.01,1205,55244700
2012,Seattle Mariners,SEA,SEA,75,87,1285,149,466.0,1259.0,104.0,35.0,3.76,1166,81978100
2012,San Francisco Giants,SFN,SFG,94,68,1495,103,483.0,1097.0,118.0,39.0,3.68,1237,117620683
2012,St. Louis Cardinals,SLN,STL,88,74,1526,159,533.0,1192.0,91.0,37.0,3.71,1218,110300862
2012,Tampa Bay Rays,TBA,TBD,90,72,1293,175,571.0,1323.0,134.0,44.0,3.19,1383,64173500
2012,Texas Rangers,TEX,TEX,93,69,1526,200,478.0,1103.0,91.0,44.0,3.99,1286,120510974
2012,Toronto Blue Jays,TOR,TOR,73,89,1346,198,473.0,1251.0,123.0,41.0,4.64,1142,75009200
2012,Washington Nationals,WAS,WSN,98,64,1468,194,479.0,1325.0,105.0,35.0,3.33,1325,80855143
2013,Arizona Diamondbacks,ARI,ARI,81,81,1468,130,519.0,1142.0,62.0,41.0,3.92,1218,90132000
2013,Atlanta Braves,ATL,ATL,96,66,1354,181,542.0,1384.0,64.0,31.0,3.18,1232,87871525
2013,Baltimore Orioles,BAL,BAL,85,77,1460,212,416.0,1125.0,79.0,29.0,4.2,1169,84393333
2013,Boston Red Sox,BOS,BOS,97,65,1566,178,581.0,1308.0,123.0,19.0,3.79,1294,151530000
2013,Chicago White Sox,CHA,CHW,63,99,1385,148,411.0,1207.0,105.0,42.0,3.98,1249,120065277
2013,Chicago Cubs,CHN,CHC,66,96,1307,172,439.0,1230.0,63.0,32.0,4.0,1184,100567726
2013,Cincinnati Reds,CIN,CIN,90,72,1370,155,585.0,1245.0,67.0,35.0,3.38,1296,106404462
2013,Cleveland Indians,CLE,CLE,92,70,1391,171,562.0,1283.0,117.0,36.0,3.82,1379,75771800
2013,Colorado Rockies,COL,COL,74,88,1511,159,427.0,1204.0,112.0,32.0,4.44,1064,74409071
2013,Detroit Tigers,DET,DET,93,69,1625,176,531.0,1073.0,35.0,20.0,3.61,1428,145989500
2013,Houston Astros,HOU,HOU,51,111,1307,148,426.0,1535.0,110.0,61.0,4.79,1084,17890700
2013,Kansas City Royals,KCA,KCR,86,76,1443,112,422.0,1048.0,153.0,32.0,3.45,1208,80091725
2013,Los Angeles Angels of Anaheim,LAA,ANA,78,84,1476,164,523.0,1221.0,82.0,34.0,4.23,1200,124174750
2013,Los Angeles Dodgers,LAN,LAD,92,70,1447,138,476.0,1146.0,78.0,28.0,3.25,1292,223362196
2013,Miami Marlins,MIA,FLA,62,100,1257,95,432.0,1232.0,78.0,29.0,3.71,1177,33601900
2013,Milwaukee Brewers,MIL,MIL,74,88,1381,157,407.0,1183.0,142.0,50.0,3.84,1125,76947033
2013,Minnesota Twins,MIN,MIN,66,96,1346,151,533.0,1430.0,52.0,33.0,4.55,985,75337500
2013,New York Yankees,NYA,NYY,85,77,1321,144,466.0,1214.0,115.0,31.0,3.94,1233,231978886
2013,New York Mets,NYN,NYM,74,88,1318,130,512.0,1384.0,114.0,35.0,3.77,1209,49448346
2013,Oakland Athletics,OAK,OAK,96,66,1403,186,573.0,1178.0,74.0,28.0,3.56,1183,60132500
2013,Philadelphia Phillies,PHI,PHI,73,89,1355,140,417.0,1205.0,73.0,29.0,4.32,1199,169863189
2013,Pittsburgh Pirates,PIT,PIT,94,68,1346,161,469.0,1330.0,94.0,42.0,3.26,1261,77062000
2013,San Diego Padres,SDN,SDP,76,86,1349,146,467.0,1309.0,118.0,34.0,3.98,1171,65585500
2013,Seattle Mariners,SEA,SEA,71,91,1318,188,529.0,1353.0,49.0,23.0,4.31,1297,74005043
2013,San Francisco Giants,SFN,SFG,76,86,1446,107,469.0,1078.0,67.0,26.0,4.0,1256,140180334
2013,St. Louis Cardinals,SLN,STL,97,65,1494,125,481.0,1110.0,45.0,22.0,3.42,1254,92260110
2013,Tampa Bay Rays,TBA,TBD,92,71,1421,165,589.0,1171.0,73.0,38.0,3.74,1310,52955272
2013,Texas Rangers,TEX,TEX,91,72,1465,176,462.0,1067.0,149.0,46.0,3.62,1309,112522600
2013,Toronto Blue Jays,TOR,TOR,74,88,1398,185,510.0,1123.0,112.0,41.0,4.25,1208,126288100
2013,Washington Nationals,WAS,WSN,86,76,1365,161,464.0,1192.0,88.0,28.0,3.59,1236,113703270
2014,Arizona Diamondbacks,ARI,ARI,64,98,1379,118,398.0,1165.0,86.0,33.0,4.26,1278,97861500
2014,Atlanta Braves,ATL,ATL,79,83,1316,123,472.0,1369.0,95.0,33.0,3.38,1301,97609000
2014,Baltimore Orioles,BAL,BAL,96,66,1434,211,401.0,1285.0,44.0,20.0,3.43,1174,103416000
2014,Boston Red Sox,BOS,BOS,71,91,1355,123,535.0,1337.0,63.0,25.0,4.01,1213,139019929
2014,Chicago White Sox,CHA,CHW,73,89,1400,155,417.0,1362.0,85.0,36.0,4.29,1152,81830500
2014,Chicago Cubs,CHN,CHC,73,89,1315,157,442.0,1477.0,65.0,40.0,3.91,1311,65522500
2014,Cincinnati Reds,CIN,CIN,76,86,1282,131,415.0,1252.0,122.0,52.0,3.59,1290,108217500
2014,Cleveland Indians,CLE,CLE,85,77,1411,142,504.0,1189.0,104.0,27.0,3.56,1450,82151899
2014,Colorado Rockies,COL,COL,66,96,1551,186,397.0,1281.0,85.0,48.0,4.84,1074,95403500
2014,Detroit Tigers,DET,DET,90,72,1557,155,443.0,1144.0,106.0,41.0,4.01,1244,152855500
2014,Houston Astros,HOU,HOU,70,92,1317,163,495.0,1442.0,122.0,37.0,4.11,1137,35116300
2014,Kansas City Royals,KCA,KCR,89,73,1456,95,380.0,985.0,153.0,36.0,3.51,1168,74594075
2014,Los Angeles Angels of Anaheim,LAA,ANA,98,64,1464,155,492.0,1266.0,81.0,39.0,3.58,1342,121988250
2014,Los Angeles Dodgers,LAN,LAD,94,68,1476,134,519.0,1246.0,138.0,50.0,3.4,1373,217014600
2014,Miami Marlins,MIA,FLA,77,85,1399,122,501.0,1419.0,58.0,21.0,3.78,1190,41836900
2014,Milwaukee Brewers,MIL,MIL,82,80,1366,150,423.0,1197.0,102.0,43.0,3.67,1246,101217000
2014,Minnesota Twins,MIN,MIN,70,92,1412,128,544.0,1329.0,99.0,36.0,4.57,1031,83762500
2014,New York Yankees,NYA,NYY,84,78,1349,147,452.0,1133.0,112.0,26.0,3.75,1370,197543907
2014,New York Mets,NYN,NYM,79,83,1306,125,516.0,1264.0,101.0,34.0,3.49,1303,85556990
2014,Oakland Athletics,OAK,OAK,88,74,1354,146,586.0,1104.0,83.0,20.0,3.22,1244,72408400
2014,Philadelphia Phillies,PHI,PHI,73,89,1356,125,443.0,1306.0,109.0,26.0,3.79,1255,180944967
2014,Pittsburgh Pirates,PIT,PIT,88,74,1436,156,520.0,1244.0,104.0,47.0,3.47,1228,77178000
2014,San Diego Padres,SDN,SDP,77,85,1199,109,468.0,1294.0,91.0,34.0,3.27,1284,75685700
2014,Seattle Mariners,SEA,SEA,87,75,1328,136,396.0,1232.0,96.0,42.0,3.17,1317,92531100
2014,San Francisco Giants,SFN,SFG,88,74,1407,132,427.0,1245.0,56.0,27.0,3.5,1211,163510167
2014,St. Louis Cardinals,SLN,STL,90,72,1371,105,471.0,1133.0,57.0,32.0,3.5,1221,120693000
2014,Tampa Bay Rays,TBA,TBD,77,85,1361,117,527.0,1124.0,63.0,27.0,3.56,1437,72689100
2014,Texas Rangers,TEX,TEX,67,95,1400,111,417.0,1162.0,105.0,59.0,4.49,1110,112255059
2014,Toronto Blue Jays,TOR,TOR,83,79,1435,177,502.0,1151.0,78.0,21.0,4.0,1199,109920100
2014,Washington Nationals,WAS,WSN,96,66,1403,152,517.0,1304.0,101.0,23.0,3.03,1288,131983680
2015,Arizona Diamondbacks,ARI,ARI,79,83,1494,154,490.0,1312.0,132.0,44.0,4.04,1215,61834000
2015,Atlanta Braves,ATL,ATL,67,95,1361,100,471.0,1107.0,69.0,33.0,4.41,1148,71781250
2015,Baltimore Orioles,BAL,BAL,81,81,1370,217,418.0,1331.0,44.0,25.0,4.05,1233,115044833
2015,Boston Red Sox,BOS,BOS,78,84,1495,161,478.0,1148.0,71.0,27.0,4.31,1218,181103400
2015,Chicago White Sox,CHA,CHW,76,86,1381,136,404.0,1231.0,68.0,42.0,3.98,1359,112373700
2015,Chicago Cubs,CHN,CHC,97,65,1341,171,567.0,1518.0,95.0,37.0,3.36,1431,115879310
2015,Cincinnati Reds,CIN,CIN,64,98,1382,167,496.0,1255.0,134.0,38.0,4.33,1252,113072286
2015,Cleveland Indians,CLE,CLE,81,80,1395,141,533.0,1157.0,86.0,28.0,3.67,1407,87663766
2015,Colorado Rockies,COL,COL,68,94,1479,186,388.0,1283.0,97.0,43.0,5.04,1112,95688600
2015,Detroit Tigers,DET,DET,74,87,1515,151,455.0,1259.0,83.0,51.0,4.64,1100,172284750
2015,Houston Astros,HOU,HOU,86,76,1363,230,486.0,1392.0,121.0,48.0,3.57,1280,72256200
2015,Kansas City Royals,KCA,KCR,95,67,1497,139,383.0,973.0,104.0,34.0,3.73,1160,112107025
2015,Los Angeles Angels of Anaheim,LAA,ANA,85,77,1331,176,435.0,1150.0,52.0,34.0,3.94,1221,120005415
2015,Los Angeles Dodgers,LAN,LAD,92,70,1346,187,563.0,1258.0,59.0,34.0,3.44,1396,215792000
2015,Miami Marlins,MIA,FLA,71,91,1420,120,375.0,1150.0,112.0,45.0,4.02,1152,68056500
2015,Milwaukee Brewers,MIL,MIL,68,94,1378,145,412.0,1299.0,84.0,29.0,4.28,1260,100850000
2015,Minnesota Twins,MIN,MIN,83,79,1349,156,439.0,1264.0,70.0,38.0,4.07,1046,107755000
2015,New York Yankees,NYA,NYY,87,75,1397,212,554.0,1227.0,63.0,25.0,4.03,1370,212751957
2015,New York Mets,NYN,NYM,90,72,1351,177,488.0,1290.0,51.0,25.0,3.43,1337,96766683
2015,Oakland Athletics,OAK,OAK,68,94,1405,146,475.0,1119.0,78.0,29.0,4.14,1179,79053501
2015,Philadelphia Phillies,PHI,PHI,63,99,1374,130,387.0,1274.0,88.0,32.0,4.69,1153,111693000
2015,Pittsburgh Pirates,PIT,PIT,98,64,1462,140,461.0,1322.0,98.0,45.0,3.21,1338,88892499
2015,San Diego Padres,SDN,SDP,74,88,1324,148,426.0,1327.0,82.0,29.0,4.09,1393,118441300
2015,Seattle Mariners,SEA,SEA,76,86,1379,198,478.0,1336.0,69.0,45.0,4.16,1283,122208700
2015,San Francisco Giants,SFN,SFG,84,78,1486,136,457.0,1159.0,93.0,36.0,3.72,1165,164701500
2015,St. Louis Cardinals,SLN,STL,100,62,1386,137,506.0,1267.0,69.0,38.0,2.94,1329,119241500
2015,Tampa Bay Rays,TBA,TBD,80,82,1383,167,436.0,1310.0,87.0,45.0,3.74,1355,64521233
2015,Texas Rangers,TEX,TEX,88,74,1419,172,503.0,1233.0,101.0,39.0,4.24,1095,143742789
2015,Toronto Blue Jays,TOR,TOR,93,69,1480,232,570.0,1151.0,88.0,23.0,3.8,1117,112992400
2015,Washington Nationals,WAS,WSN,83,79,1363,177,539.0,1344.0,57.0,23.0,3.62,1342,155587472
2016,Arizona Diamondbacks,ARI,ARI,69,93,1479,190,463.0,1427.0,137.0,31.0,5.09,1318,87439063
2016,Atlanta Braves,ATL,ATL,68,93,1404,122,502.0,1240.0,75.0,34.0,4.51,1227,68498291
2016,Baltimore Orioles,BAL,BAL,89,73,1413,253,468.0,1324.0,19.0,13.0,4.22,1248,161863456
2016,Boston Red Sox,BOS,BOS,93,69,1598,208,558.0,1160.0,83.0,24.0,4.0,1362,188545761
2016,Chicago White Sox,CHA,CHW,78,84,1428,168,455.0,1285.0,77.0,36.0,4.1,1270,112998667
2016,Chicago Cubs,CHN,CHC,103,58,1409,199,656.0,1339.0,66.0,34.0,3.15,1441,154067668
2016,Cincinnati Reds,CIN,CIN,68,94,1403,164,452.0,1284.0,139.0,51.0,4.91,1241,88940059
2016,Cleveland Indians,CLE,CLE,94,67,1435,185,531.0,1246.0,134.0,31.0,3.84,1398,74311900
2016,Colorado Rockies,COL,COL,75,87,1544,204,494.0,1330.0,66.0,39.0,4.91,1223,112645071
2016,Detroit Tigers,DET,DET,86,75,1476,211,493.0,1303.0,58.0,29.0,4.24,1232,194876481
2016,Houston Astros,HOU,HOU,84,78,1367,198,554.0,1452.0,102.0,44.0,4.06,1396,94893700
2016,Kansas City Royals,KCA,KCR,81,81,1450,147,382.0,1224.0,121.0,35.0,4.21,1287,131487125
2016,Los Angeles Angels of Anaheim,LAA,ANA,74,88,1410,156,471.0,991.0,73.0,34.0,4.28,1136,137251333
2016,Los Angeles Dodgers,LAN,LAD,91,71,1376,189,525.0,1321.0,45.0,26.0,3.7,1510,221288380
2016,Miami Marlins,MIA,FLA,79,82,1460,128,447.0,1213.0,71.0,28.0,4.05,1379,77314202
2016,Milwaukee Brewers,MIL,MIL,73,89,1299,194,599.0,1543.0,181.0,56.0,4.08,1175,68775237
2016,Minnesota Twins,MIN,MIN,59,103,1409,200,513.0,1426.0,91.0,32.0,5.08,1191,102583200
2016,New York Yankees,NYA,NYY,84,78,1378,183,475.0,1188.0,72.0,22.0,4.16,1393,222997792
2016,New York Mets,NYN,NYM,87,75,1342,218,517.0,1302.0,42.0,18.0,3.57,1396,133889129
2016,Oakland Athletics,OAK,OAK,69,93,1352,169,442.0,1145.0,50.0,23.0,4.51,1188,86806234
2016,Philadelphia Phillies,PHI,PHI,71,91,1305,161,424.0,1376.0,96.0,45.0,4.63,1299,58980000
2016,Pittsburgh Pirates,PIT,PIT,78,83,1426,153,561.0,1334.0,110.0,45.0,4.21,1232,103778833
2016,San Diego Padres,SDN,SDP,68,94,1275,177,449.0,1500.0,125.0,45.0,4.43,1222,101424814
2016,Seattle Mariners,SEA,SEA,86,76,1446,223,506.0,1288.0,56.0,28.0,4.0,1318,135683339
2016,San Francisco Giants,SFN,SFG,87,75,1437,130,572.0,1107.0,79.0,36.0,3.65,1309,172253778
2016,St. Louis Cardinals,SLN,STL,86,76,1415,225,526.0,1318.0,35.0,26.0,4.08,1290,143053500
2016,Tampa Bay Rays,TBA,TBD,68,94,1333,216,449.0,1482.0,60.0,37.0,4.2,1357,57097310
2016,Texas Rangers,TEX,TEX,95,67,1446,215,436.0,1220.0,99.0,36.0,4.37,1154,176038723
2016,Toronto Blue Jays,TOR,TOR,89,73,1358,221,632.0,1362.0,54.0,24.0,3.78,1314,138701700
2016,Washington Nationals,WAS,WSN,95,67,1403,203,536.0,1252.0,121.0,39.0,3.51,1476,141652646
